Source,Target,Type,Id,Label,Weight
363,2036,Undirected,725191,,1
363,3794,Undirected,725192,,1
363,4262,Undirected,725193,,1
363,4150,Undirected,725194,,1
363,2689,Undirected,725195,,1
363,2248,Undirected,725196,,1
363,5322,Undirected,725197,,1
363,3623,Undirected,725198,,1
363,3364,Undirected,725199,,1
363,1395,Undirected,725200,,1
363,2465,Undirected,725201,,1
363,4083,Undirected,725202,,1
363,5575,Undirected,725203,,1
363,2019,Undirected,725204,,1
363,5983,Undirected,725205,,1
363,3847,Undirected,725206,,1
363,1979,Undirected,725207,,1
363,3774,Undirected,725208,,1
363,2023,Undirected,725209,,1
363,1397,Undirected,725210,,1
363,1749,Undirected,725211,,1
363,4011,Undirected,725212,,1
363,1465,Undirected,725213,,1
363,5675,Undirected,725214,,1
363,6437,Undirected,725215,,1
363,5470,Undirected,725216,,1
363,1716,Undirected,725217,,1
363,3064,Undirected,725218,,1
363,4594,Undirected,725219,,1
363,5368,Undirected,725220,,1
363,4224,Undirected,725221,,1
363,6553,Undirected,725222,,1
363,4198,Undirected,725223,,1
363,2347,Undirected,725224,,1
363,6380,Undirected,725225,,1
363,4406,Undirected,725226,,1
363,6796,Undirected,725227,,1
363,5463,Undirected,725228,,1
363,6013,Undirected,725229,,1
364,1416,Undirected,725230,,1
364,6631,Undirected,725231,,1
364,985,Undirected,725232,,1
364,6015,Undirected,725233,,1
364,6801,Undirected,725234,,1
364,2378,Undirected,725235,,1
364,2527,Undirected,725236,,1
364,4973,Undirected,725237,,1
364,4070,Undirected,725238,,1
364,4153,Undirected,725239,,1
364,6369,Undirected,725240,,1
364,6977,Undirected,725241,,1
364,1155,Undirected,725242,,1
364,4155,Undirected,725243,,1
364,4157,Undirected,725244,,1
364,593,Undirected,725245,,1
364,2533,Undirected,725246,,1
364,3439,Undirected,725247,,1
364,2604,Undirected,725248,,1
364,4860,Undirected,725249,,1
364,175,Undirected,725250,,1
364,2529,Undirected,725251,,1
364,3472,Undirected,725252,,1
364,6658,Undirected,725253,,1
364,832,Undirected,725254,,1
364,4357,Undirected,725255,,1
364,3475,Undirected,725256,,1
364,5616,Undirected,725257,,1
364,5641,Undirected,725258,,1
364,1108,Undirected,725259,,1
364,4017,Undirected,725260,,1
364,6321,Undirected,725261,,1
364,1297,Undirected,725262,,1
364,5233,Undirected,725263,,1
364,3125,Undirected,725264,,1
364,1999,Undirected,725265,,1
364,6203,Undirected,725266,,1
364,2478,Undirected,725267,,1
364,1325,Undirected,725268,,1
364,1725,Undirected,725269,,1
364,777,Undirected,725270,,1
364,390,Undirected,725271,,1
364,1232,Undirected,725272,,1
364,5216,Undirected,725273,,1
364,6009,Undirected,725274,,1
364,2100,Undirected,725275,,1
364,3184,Undirected,725276,,1
364,7036,Undirected,725277,,1
364,2783,Undirected,725278,,1
364,5422,Undirected,725279,,1
364,4817,Undirected,725280,,1
364,992,Undirected,725281,,1
364,2810,Undirected,725282,,1
364,6961,Undirected,725283,,1
364,5692,Undirected,725284,,1
364,2230,Undirected,725285,,1
365,2357,Undirected,725286,,1
365,3872,Undirected,725287,,1
365,446,Undirected,725288,,1
366,2914,Undirected,725289,,1
366,738,Undirected,725290,,1
366,2363,Undirected,725291,,1
366,6999,Undirected,725292,,1
366,5328,Undirected,725293,,1
366,2402,Undirected,725294,,1
366,1856,Undirected,725295,,1
366,3105,Undirected,725296,,1
366,580,Undirected,725297,,1
366,4251,Undirected,725298,,1
366,3179,Undirected,725299,,1
366,2683,Undirected,725300,,1
366,2365,Undirected,725301,,1
366,2545,Undirected,725302,,1
366,4837,Undirected,725303,,1
366,6407,Undirected,725304,,1
366,6014,Undirected,725305,,1
366,5915,Undirected,725306,,1
366,6420,Undirected,725307,,1
367,3798,Undirected,725308,,1
367,5020,Undirected,725309,,1
367,5873,Undirected,725310,,1
367,5994,Undirected,725311,,1
367,369,Undirected,725312,,1
367,5596,Undirected,725313,,1
367,5851,Undirected,725314,,1
367,3634,Undirected,725315,,1
367,5266,Undirected,725316,,1
367,6046,Undirected,725317,,1
367,6750,Undirected,725318,,1
367,2612,Undirected,725319,,1
368,2088,Undirected,725320,,1
368,2498,Undirected,725321,,1
369,2199,Undirected,725322,,1
369,3427,Undirected,725323,,1
369,855,Undirected,725324,,1
369,3711,Undirected,725325,,1
369,5320,Undirected,725326,,1
369,5851,Undirected,725327,,1
369,843,Undirected,725328,,1
369,7002,Undirected,725329,,1
369,5131,Undirected,725330,,1
369,2612,Undirected,725331,,1
369,538,Undirected,725332,,1
369,1210,Undirected,725333,,1
369,2567,Undirected,725334,,1
369,3381,Undirected,725335,,1
369,2418,Undirected,725336,,1
369,6615,Undirected,725337,,1
369,983,Undirected,725338,,1
369,3722,Undirected,725339,,1
369,794,Undirected,725340,,1
369,6172,Undirected,725341,,1
369,5994,Undirected,725342,,1
369,4367,Undirected,725343,,1
369,5327,Undirected,725344,,1
369,6599,Undirected,725345,,1
369,4678,Undirected,725346,,1
369,6237,Undirected,725347,,1
369,1436,Undirected,725348,,1
369,6919,Undirected,725349,,1
369,3634,Undirected,725350,,1
369,2602,Undirected,725351,,1
369,2515,Undirected,725352,,1
369,6790,Undirected,725353,,1
369,702,Undirected,725354,,1
369,4137,Undirected,725355,,1
369,1303,Undirected,725356,,1
369,6484,Undirected,725357,,1
369,2293,Undirected,725358,,1
369,5873,Undirected,725359,,1
369,5529,Undirected,725360,,1
369,3641,Undirected,725361,,1
369,5342,Undirected,725362,,1
369,5459,Undirected,725363,,1
369,2454,Undirected,725364,,1
369,1701,Undirected,725365,,1
369,1286,Undirected,725366,,1
369,680,Undirected,725367,,1
370,1261,Undirected,725368,,1
370,6639,Undirected,725369,,1
370,6756,Undirected,725370,,1
371,5196,Undirected,725371,,1
371,1528,Undirected,725372,,1
371,6792,Undirected,725373,,1
371,1601,Undirected,725374,,1
371,1764,Undirected,725375,,1
371,3642,Undirected,725376,,1
371,6682,Undirected,725377,,1
371,5300,Undirected,725378,,1
371,2351,Undirected,725379,,1
371,3486,Undirected,725380,,1
372,3455,Undirected,725381,,1
372,3243,Undirected,725382,,1
372,4038,Undirected,725383,,1
372,4748,Undirected,725384,,1
372,5526,Undirected,725385,,1
373,373,Undirected,725386,,1
373,2582,Undirected,725387,,1
373,1029,Undirected,725388,,1
373,4177,Undirected,725389,,1
373,1175,Undirected,725390,,1
373,5990,Undirected,725391,,1
374,708,Undirected,725392,,1
374,4573,Undirected,725393,,1
374,6090,Undirected,725394,,1
374,6159,Undirected,725395,,1
374,2937,Undirected,725396,,1
374,2204,Undirected,725397,,1
374,734,Undirected,725398,,1
374,3367,Undirected,725399,,1
374,2516,Undirected,725400,,1
374,3025,Undirected,725401,,1
374,3918,Undirected,725402,,1
374,1654,Undirected,725403,,1
374,5386,Undirected,725404,,1
374,1595,Undirected,725405,,1
374,1599,Undirected,725406,,1
374,2954,Undirected,725407,,1
374,923,Undirected,725408,,1
374,2441,Undirected,725409,,1
374,4123,Undirected,725410,,1
374,2105,Undirected,725411,,1
374,3894,Undirected,725412,,1
374,6662,Undirected,725413,,1
374,4936,Undirected,725414,,1
374,4595,Undirected,725415,,1
374,5310,Undirected,725416,,1
374,6083,Undirected,725417,,1
374,2983,Undirected,725418,,1
374,6758,Undirected,725419,,1
374,6732,Undirected,725420,,1
374,5843,Undirected,725421,,1
374,6588,Undirected,725422,,1
376,1376,Undirected,725423,,1
376,6223,Undirected,725424,,1
376,4392,Undirected,725425,,1
376,6523,Undirected,725426,,1
376,6124,Undirected,725427,,1
377,6666,Undirected,725428,,1
377,2201,Undirected,725429,,1
377,6839,Undirected,725430,,1
377,886,Undirected,725431,,1
377,4388,Undirected,725432,,1
377,1547,Undirected,725433,,1
377,1882,Undirected,725434,,1
377,4613,Undirected,725435,,1
377,6615,Undirected,725436,,1
377,6399,Undirected,725437,,1
377,895,Undirected,725438,,1
377,3413,Undirected,725439,,1
377,6046,Undirected,725440,,1
377,897,Undirected,725441,,1
377,3150,Undirected,725442,,1
377,6052,Undirected,725443,,1
377,2573,Undirected,725444,,1
377,5491,Undirected,725445,,1
377,672,Undirected,725446,,1
377,2240,Undirected,725447,,1
377,5374,Undirected,725448,,1
377,567,Undirected,725449,,1
377,5146,Undirected,725450,,1
377,2836,Undirected,725451,,1
377,3640,Undirected,725452,,1
377,2782,Undirected,725453,,1
377,4296,Undirected,725454,,1
377,5266,Undirected,725455,,1
377,5058,Undirected,725456,,1
377,2785,Undirected,725457,,1
377,6061,Undirected,725458,,1
377,3427,Undirected,725459,,1
377,836,Undirected,725460,,1
377,6966,Undirected,725461,,1
377,4855,Undirected,725462,,1
377,4103,Undirected,725463,,1
377,2654,Undirected,725464,,1
377,471,Undirected,725465,,1
377,6071,Undirected,725466,,1
377,6853,Undirected,725467,,1
377,2129,Undirected,725468,,1
377,6311,Undirected,725469,,1
377,5758,Undirected,725470,,1
377,3099,Undirected,725471,,1
377,5668,Undirected,725472,,1
377,6980,Undirected,725473,,1
377,479,Undirected,725474,,1
377,2141,Undirected,725475,,1
377,798,Undirected,725476,,1
377,4028,Undirected,725477,,1
377,1031,Undirected,725478,,1
377,2602,Undirected,725479,,1
377,2405,Undirected,725480,,1
377,4320,Undirected,725481,,1
377,3018,Undirected,725482,,1
377,4673,Undirected,725483,,1
377,3904,Undirected,725484,,1
377,1701,Undirected,725485,,1
377,706,Undirected,725486,,1
377,1886,Undirected,725487,,1
377,6764,Undirected,725488,,1
377,3910,Undirected,725489,,1
377,3911,Undirected,725490,,1
377,596,Undirected,725491,,1
377,1046,Undirected,725492,,1
377,3029,Undirected,725493,,1
377,5409,Undirected,725494,,1
377,4671,Undirected,725495,,1
377,3801,Undirected,725496,,1
377,5410,Undirected,725497,,1
377,7010,Undirected,725498,,1
377,6112,Undirected,725499,,1
377,1949,Undirected,725500,,1
377,4678,Undirected,725501,,1
377,3586,Undirected,725502,,1
377,3346,Undirected,725503,,1
377,2625,Undirected,725504,,1
377,1946,Undirected,725505,,1
377,4392,Undirected,725506,,1
377,4457,Undirected,725507,,1
377,3934,Undirected,725508,,1
377,5205,Undirected,725509,,1
377,2165,Undirected,725510,,1
377,2932,Undirected,725511,,1
377,1966,Undirected,725512,,1
377,2725,Undirected,725513,,1
377,1730,Undirected,725514,,1
377,3597,Undirected,725515,,1
377,4912,Undirected,725516,,1
377,5213,Undirected,725517,,1
377,3798,Undirected,725518,,1
377,2073,Undirected,725519,,1
377,1390,Undirected,725520,,1
377,855,Undirected,725521,,1
377,5905,Undirected,725522,,1
377,5320,Undirected,725523,,1
377,5807,Undirected,725524,,1
377,1993,Undirected,725525,,1
377,4921,Undirected,725526,,1
377,2942,Undirected,725527,,1
377,741,Undirected,725528,,1
377,4267,Undirected,725529,,1
377,2303,Undirected,725530,,1
377,2418,Undirected,725531,,1
377,2612,Undirected,725532,,1
377,2851,Undirected,725533,,1
377,1854,Undirected,725534,,1
377,434,Undirected,725535,,1
377,4270,Undirected,725536,,1
377,4590,Undirected,725537,,1
377,5816,Undirected,725538,,1
377,4068,Undirected,725539,,1
377,6237,Undirected,725540,,1
377,5924,Undirected,725541,,1
377,3008,Undirected,725542,,1
377,758,Undirected,725543,,1
377,5459,Undirected,725544,,1
377,4278,Undirected,725545,,1
377,1761,Undirected,725546,,1
377,5784,Undirected,725547,,1
377,5997,Undirected,725548,,1
378,6753,Undirected,725549,,1
378,4015,Undirected,725550,,1
378,402,Undirected,725551,,1
378,5105,Undirected,725552,,1
378,3914,Undirected,725553,,1
378,1851,Undirected,725554,,1
378,1718,Undirected,725555,,1
378,6357,Undirected,725556,,1
378,6911,Undirected,725557,,1
378,6458,Undirected,725558,,1
378,417,Undirected,725559,,1
378,5785,Undirected,725560,,1
378,6231,Undirected,725561,,1
379,3176,Undirected,725562,,1
379,3177,Undirected,725563,,1
379,3740,Undirected,725564,,1
379,6822,Undirected,725565,,1
379,6823,Undirected,725566,,1
379,3280,Undirected,725567,,1
379,3552,Undirected,725568,,1
379,4083,Undirected,725569,,1
379,4390,Undirected,725570,,1
379,4615,Undirected,725571,,1
379,5362,Undirected,725572,,1
379,2510,Undirected,725573,,1
379,2880,Undirected,725574,,1
379,2005,Undirected,725575,,1
379,1664,Undirected,725576,,1
379,1560,Undirected,725577,,1
379,3092,Undirected,725578,,1
379,3095,Undirected,725579,,1
379,3130,Undirected,725580,,1
379,6620,Undirected,725581,,1
379,5951,Undirected,725582,,1
379,4635,Undirected,725583,,1
379,2123,Undirected,725584,,1
379,3651,Undirected,725585,,1
379,4565,Undirected,725586,,1
379,1235,Undirected,725587,,1
379,2232,Undirected,725588,,1
379,6637,Undirected,725589,,1
379,1803,Undirected,725590,,1
379,6318,Undirected,725591,,1
379,6320,Undirected,725592,,1
379,5760,Undirected,725593,,1
379,6549,Undirected,725594,,1
379,4754,Undirected,725595,,1
379,4424,Undirected,725596,,1
379,592,Undirected,725597,,1
379,934,Undirected,725598,,1
379,805,Undirected,725599,,1
379,1353,Undirected,725600,,1
379,4432,Undirected,725601,,1
379,3901,Undirected,725602,,1
379,1427,Undirected,725603,,1
379,6556,Undirected,725604,,1
379,5608,Undirected,725605,,1
379,4168,Undirected,725606,,1
379,5183,Undirected,725607,,1
379,1362,Undirected,725608,,1
379,5540,Undirected,725609,,1
379,5881,Undirected,725610,,1
379,1048,Undirected,725611,,1
379,4670,Undirected,725612,,1
379,5088,Undirected,725613,,1
379,6099,Undirected,725614,,1
379,3033,Undirected,725615,,1
379,4895,Undirected,725616,,1
379,5673,Undirected,725617,,1
379,5888,Undirected,725618,,1
379,5889,Undirected,725619,,1
379,1051,Undirected,725620,,1
379,4899,Undirected,725621,,1
379,1953,Undirected,725622,,1
379,2623,Undirected,725623,,1
379,3588,Undirected,725624,,1
379,3670,Undirected,725625,,1
379,6349,Undirected,725626,,1
379,6579,Undirected,725627,,1
379,6423,Undirected,725628,,1
379,1511,Undirected,725629,,1
379,3253,Undirected,725630,,1
379,6587,Undirected,725631,,1
379,1838,Undirected,725632,,1
379,1839,Undirected,725633,,1
379,2934,Undirected,725634,,1
379,6364,Undirected,725635,,1
379,6491,Undirected,725636,,1
379,3258,Undirected,725637,,1
379,3371,Undirected,725638,,1
379,3716,Undirected,725639,,1
379,3949,Undirected,725640,,1
379,1748,Undirected,725641,,1
379,5707,Undirected,725642,,1
379,6503,Undirected,725643,,1
379,6381,Undirected,725644,,1
379,3725,Undirected,725645,,1
379,1527,Undirected,725646,,1
379,4480,Undirected,725647,,1
379,1041,Undirected,725648,,1
379,3065,Undirected,725649,,1
379,3920,Undirected,725650,,1
379,3960,Undirected,725651,,1
379,3390,Undirected,725652,,1
379,3961,Undirected,725653,,1
379,5927,Undirected,725654,,1
379,4603,Undirected,725655,,1
379,3324,Undirected,725656,,1
380,6477,Undirected,725657,,1
380,3168,Undirected,725658,,1
380,3813,Undirected,725659,,1
380,918,Undirected,725660,,1
381,2040,Undirected,725661,,1
382,5447,Undirected,725662,,1
382,4881,Undirected,725663,,1
382,6157,Undirected,725664,,1
382,566,Undirected,725665,,1
382,2855,Undirected,725666,,1
382,5567,Undirected,725667,,1
382,1964,Undirected,725668,,1
382,1515,Undirected,725669,,1
382,3796,Undirected,725670,,1
382,4006,Undirected,725671,,1
382,6434,Undirected,725672,,1
382,1029,Undirected,725673,,1
382,4462,Undirected,725674,,1
382,6586,Undirected,725675,,1
382,6130,Undirected,725676,,1
382,4239,Undirected,725677,,1
382,2322,Undirected,725678,,1
382,3821,Undirected,725679,,1
382,6728,Undirected,725680,,1
382,5708,Undirected,725681,,1
382,3196,Undirected,725682,,1
383,1121,Undirected,725683,,1
383,3662,Undirected,725684,,1
383,2580,Undirected,725685,,1
383,2779,Undirected,725686,,1
383,711,Undirected,725687,,1
383,939,Undirected,725688,,1
383,6572,Undirected,725689,,1
383,5834,Undirected,725690,,1
383,1709,Undirected,725691,,1
383,729,Undirected,725692,,1
383,1990,Undirected,725693,,1
383,1543,Undirected,725694,,1
383,3750,Undirected,725695,,1
383,5651,Undirected,725696,,1
383,6979,Undirected,725697,,1
383,3171,Undirected,725698,,1
383,5870,Undirected,725699,,1
384,1200,Undirected,725700,,1
384,4384,Undirected,725701,,1
384,1418,Undirected,725702,,1
384,4821,Undirected,725703,,1
384,5164,Undirected,725704,,1
384,4492,Undirected,725705,,1
384,1545,Undirected,725706,,1
384,886,Undirected,725707,,1
384,4082,Undirected,725708,,1
384,4720,Undirected,725709,,1
384,1937,Undirected,725710,,1
384,1425,Undirected,725711,,1
384,453,Undirected,725712,,1
384,1354,Undirected,725713,,1
384,2334,Undirected,725714,,1
384,6278,Undirected,725715,,1
384,6615,Undirected,725716,,1
384,4394,Undirected,725717,,1
384,516,Undirected,725718,,1
384,2445,Undirected,725719,,1
384,2570,Undirected,725720,,1
384,6161,Undirected,725721,,1
384,1215,Undirected,725722,,1
384,5616,Undirected,725723,,1
384,5252,Undirected,725724,,1
384,2109,Undirected,725725,,1
384,3870,Undirected,725726,,1
384,2980,Undirected,725727,,1
384,5490,Undirected,725728,,1
384,5491,Undirected,725729,,1
384,672,Undirected,725730,,1
384,6289,Undirected,725731,,1
384,1563,Undirected,725732,,1
384,1944,Undirected,725733,,1
384,1564,Undirected,725734,,1
384,1443,Undirected,725735,,1
384,3535,Undirected,725736,,1
384,778,Undirected,725737,,1
384,6841,Undirected,725738,,1
384,4204,Undirected,725739,,1
384,2683,Undirected,725740,,1
384,679,Undirected,725741,,1
384,6534,Undirected,725742,,1
384,3758,Undirected,725743,,1
384,2267,Undirected,725744,,1
384,3427,Undirected,725745,,1
384,1570,Undirected,725746,,1
384,3306,Undirected,725747,,1
384,5327,Undirected,725748,,1
384,921,Undirected,725749,,1
384,2789,Undirected,725750,,1
384,2042,Undirected,725751,,1
384,1681,Undirected,725752,,1
384,5063,Undirected,725753,,1
384,3889,Undirected,725754,,1
384,2044,Undirected,725755,,1
384,3514,Undirected,725756,,1
384,790,Undirected,725757,,1
384,4972,Undirected,725758,,1
384,5165,Undirected,725759,,1
384,4309,Undirected,725760,,1
384,1243,Undirected,725761,,1
384,4217,Undirected,725762,,1
384,5754,Undirected,725763,,1
384,3317,Undirected,725764,,1
384,1468,Undirected,725765,,1
384,6642,Undirected,725766,,1
384,2141,Undirected,725767,,1
384,4650,Undirected,725768,,1
384,5868,Undirected,725769,,1
384,803,Undirected,725770,,1
384,6442,Undirected,725771,,1
384,2478,Undirected,725772,,1
384,935,Undirected,725773,,1
